VESSEL,CRUISE,YEAR,HAUL,STRATUM,STATIONID,LATITUDE,LONGITUDE,SPECIES_CODE,CPUE_KGHA,CPUE_NOHA,AREA_FISHED
89,200001,2000,143,82,T-26,61.32015,-174.33270,10130,2.6122857506,22.391020719,4.911774
89,200001,2000,144,82,U-26,61.65417,-174.43381,10130,0.7419375378,5.7235181488,4.8038475
89,200001,2000,145,82,V-26,61.98810,-174.49940,10130,1.1515906519,9.6651358285,4.9519746
89,200001,2000,146,82,V-28,62.00667,-175.83550,10130,0.182621137,0.365242274,5.5761888
89,200001,2000,146,82,V-28,62.00667,-175.83550,10130,0.5113391837,7.8527088919,5.5761888
89,200001,2000,147,90,U-29,61.67607,-176.46780,10130,2.5329404126,9.709604915,4.8244164
89,200001,2000,147,90,U-29,61.67607,-176.46780,10130,5.2136356826,38.83841966,4.8244164
89,200001,2000,148,90,T-30,61.34693,-176.96750,10130,1.1096895488,3.3500061851,4.8636564
89,200001,2000,148,90,T-30,61.34693,-176.96750,10130,2.3450043296,15.075027833,4.8636564
89,200001,2000,149,90,S-31,61.00832,-177.62959,10130,0.3144682708,2.9350371946,4.8573896
89,200001,2000,150,61,R-32,60.67138,-178.18300,10130,17.087929559,39.47969723,5.107165
89,200001,2000,151,61,R-31,60.66523,-177.51530,10130,0.6634304247,6.6343042472,4.9118275
89,200001,2000,152,61,Q-31,60.34239,-177.38361,10130,3.867456864,20.180229315,4.8443292
89,200001,2000,153,61,P-31,60.01243,-177.21561,10130,12.544485096,46.274236981,4.643353
89,200001,2000,153,61,P-31,60.01243,-177.21561,10130,4.6493546161,19.51851702,4.643353
89,200001,2000,154,61,P-32,60.00096,-177.91679,10130,6.658492967,25.365687493,4.4963478
89,200001,2000,154,61,P-32,60.00096,-177.91679,10130,0.3623669642,1.811834821,4.4963478
89,200001,2000,155,61,O-31,59.67881,-177.13010,10130,71.614347596,202.18985179,5.0213942
89,200001,2000,156,61,N-31,59.34210,-177.07111,10130,29.444918012,89.362726614,5.0709825
89,200001,2000,157,61,M-32,59.01101,-177.59010,10130,30.021902855,89.747455179,4.7996187
89,200001,2000,158,61,M-31,59.00176,-176.97160,10130,25.846930956,107.11160389,5.0863445
89,200001,2000,159,61,L-31,58.67690,-176.83720,10130,38.631644234,119.42905788,5.013671
89,200001,2000,160,61,L-30,58.66438,-176.20720,10130,48.272690723,149.93133743,4.7000469
89,200001,2000,161,61,L-29,58.66515,-175.57381,10130,24.019457837,75.552112832,4.6635646
89,200001,2000,162,61,L-28,58.74048,-174.90500,10130,20.641974148,60.723285937,5.1651622
89,200001,2000,163,61,M-28,58.99275,-175.01790,10130,14.228433351,52.055243966,5.281871
89,200001,2000,164,61,N-28,59.31791,-175.10930,10130,40.04432991,156.29600366,4.8800296
89,200001,2000,165,61,O-28,59.66625,-175.11420,10130,3.7081032673,11.812279843,5.3449848
89,200001,2000,166,61,P-28,59.98495,-175.26280,10130,3.4829163336,22.26782574,3.567018
89,200001,2000,167,61,Q-28,60.32451,-175.38080,10130,3.780069636,15.59763884,2.80736
89,200001,2000,168,61,R-28,60.65993,-175.44670,10130,1.0517188575,3.7004922763,5.2285662
89,200001,2000,168,61,R-28,60.65993,-175.44670,10130,0.3505729525,1.9476275138,5.2285662
89,200001,2000,169,41,R-26,60.68113,-174.13499,10130,2.2676424072,4.0614490876,3.0087683
89,200001,2000,169,41,R-26,60.68113,-174.13499,10130,2.5045602707,10.49207681,3.0087683
89,200001,2000,170,43,Q-26,60.34541,-174.06500,10130,7.2633717917,13.332764659,5.1173262
89,200001,2000,170,43,Q-26,60.34541,-174.06500,10130,5.4525037559,19.700652257,5.1173262
89,200001,2000,171,43,QP2625,60.13937,-173.76610,10130,9.7010868871,17.84448114,4.6794891
89,200001,2000,171,43,QP2625,60.13937,-173.76610,10130,2.288663514,9.575087441,4.6794891
89,200001,2000,172,43,P-25,60.02025,-173.30611,10130,0.3990315761,1.0640842029,3.8280051
89,200001,2000,173,43,P-26,60.01362,-173.95261,10130,3.3993369956,6.1065934052,5.0027726
89,200001,2000,173,43,P-26,60.01362,-173.95261,10130,0.2251297435,1.8319780216,5.0027726
89,200001,2000,174,43,PO2625,59.84614,-173.58231,10130,1.3540156251,2.2330092767,5.0163828
89,200001,2000,175,43,O-25,59.67747,-173.23270,10130,61.427295127,72.290737764,4.7753538
89,200001,2000,176,62,O-26,59.66697,-173.84509,10130,10.726634309,14.373689975,4.7467356
89,200001,2000,177,43,ON2625,59.50969,-173.50301,10130,9.0995639102,30.553280282,4.5994908
89,200001,2000,177,43,ON2625,59.50969,-173.50301,10130,0.0172692454,0.2214005818,4.5994908
89,200001,2000,178,62,N-26,59.34694,-173.79820,10130,10.11923188,65.290551332,5.0689912
89,200001,2000,179,43,N-25,59.34189,-173.15620,10130,4.3872781115,13.487904424,3.0199797
89,200001,2000,179,43,N-25,59.34189,-173.15620,10130,0.2120972971,0.6743952212,3.0199797
89,200001,2000,180,61,M-25,59.01151,-173.08490,10130,3.4864700455,11.076120147,4.8727791
89,200001,2000,181,61,L-25,58.66434,-173.01740,10130,5.7741236636,16.218295151,4.9603281
89,200001,2000,182,61,L-24,58.66881,-172.38550,10130,27.697666404,79.610059126,4.297935
89,200001,2000,183,41,L-23,58.66779,-171.74030,10130,16.139585416,47.778336688,3.2183586
89,200001,2000,184,41,K-23,58.34716,-171.65230,10130,28.966046075,67.182699064,4.7443356
89,200001,2000,184,41,K-23,58.34716,-171.65230,10130,0.0429282422,0.4292824221,4.7443356
89,200001,2000,185,41,J-23,58.01202,-171.59911,10130,14.83213778,33.983103185,4.7945236
89,200001,2000,186,41,I-23,57.67640,-171.53050,10130,7.0367845986,17.384997244,4.920318
89,200001,2000,187,41,H-23,57.33610,-171.45880,10130,21.652228044,52.272679916,5.2988625
89,200001,2000,188,61,G-23,57.00514,-171.40970,10130,4.3965357027,15.226097672,5.3504448
89,200001,2000,190,61,F-23,56.66013,-171.35181,10130,9.0971499873,45.904973438,4.858172
89,200001,2000,191,61,F-24,56.66287,-171.96519,10130,0.5579715806,3.8628801731,4.7451482
89,200001,2000,192,61,G-24,56.99324,-172.03661,10130,1.6196182906,13.496819088,4.5269775
89,200001,2000,193,61,H-24,57.32920,-172.10420,10130,3.9805142784,14.749227014,5.7305637
89,200001,2000,195,61,I-24,57.68768,-172.18260,10130,0.9593201433,2.2443987311,3.1760442
89,200001,2000,196,61,J-24,57.98627,-172.22650,10130,11.377666951,34.915099073,2.6249301
89,200001,2000,197,61,K-24,58.32134,-172.29849,10130,7.7857279333,35.233289375,2.456712
89,200001,2000,199,61,K-25,58.33497,-172.90450,10130,8.0079725778,30.843239319,5.1505443
89,200001,2000,200,61,K-27,58.35098,-174.31650,10130,12.628121918,26.690352318,5.1125669
89,200001,2000,201,61,L-27,58.65547,-174.26880,10130,73.852061262,188.19364422,4.9294894
89,200001,2000,202,61,M-27,58.97493,-174.36929,10130,12.944530644,42.191951278,5.092621
89,200001,2000,203,61,M-26,59.00962,-173.71561,10130,3.6444499917,14.494971558,4.917781
89,200001,2000,204,61,L-26,58.67827,-173.63060,10130,44.474359781,119.3639723,2.4826085
89,200001,2000,205,61,K-26,58.34343,-173.57001,10130,6.7059525682,23.668560726,4.8617778
89,200001,2000,206,61,J-26,58.00936,-173.45219,10130,1.3565825759,6.6785603735,4.8792788
89,200001,2000,207,61,J-25,57.99854,-172.88890,10130,2.0290626165,6.558586235,4.9685339
89,200001,2000,208,61,I-25,57.67652,-172.80220,10130,10.579446773,29.434751104,2.3871364
89,200001,2000,209,61,I-26,57.66687,-173.38800,10130,45.744640741,131.50354393,5.258003
89,200001,2000,210,61,H-25,57.35780,-172.81619,10130,9.3394282839,40.899527925,4.830276
89,200001,2000,211,61,H-26,57.32899,-173.33279,10130,8.0710940707,47.550631734,4.882779
89,200001,2000,212,61,G-26,57.01105,-173.25240,10130,8.6870341103,34.6655993,4.9351355
89,200001,2000,213,61,G-25,56.99810,-172.66679,10130,4.5490150737,34.168157665,5.0367878
89,200001,2000,214,61,F-25,56.67472,-172.56860,10130,4.6721520507,16.651445939,5.014763
88,200101,2001,1,10,F-14,56.66728,-159.74310,10130,2.6284731147,7.3435688696,3.81286
88,200101,2001,2,10,G-14,56.99952,-159.74010,10130,8.4301281751,20.400897162,4.6076405
88,200101,2001,3,10,G-15,56.98631,-159.12520,10130,0,0,4.834368
88,200101,2001,4,10,H-14,57.33234,-159.66010,10130,1.0466685086,1.7926242922,4.462731
88,200101,2001,5,10,I-14,57.66534,-159.63879,10130,0.4929186923,0.8117228363,4.9277904
88,200101,2001,6,10,J-14,58.00196,-159.60361,10130,3.2996064299,3.4657456101,4.6166112
88,200101,2001,7,10,K-14,58.31815,-159.54970,10130,0,0,4.1984348
88,200101,2001,10,10,K-12,58.32862,-160.66901,10130,0,0,2.027632
88,200101,2001,11,10,J-12,57.99483,-160.82640,10130,6.8895731564,9.6726617384,4.548903
88,200101,2001,12,31,I-12,57.64923,-160.89340,10130,3.4209933485,6.3745217674,4.7062354
88,200101,2001,13,31,H-12,57.33431,-160.93290,10130,2.900541997,6.5921409024,4.5508736
88,200101,2001,14,31,G-12,57.00437,-160.94769,10130,5.5616783327,15.423789653,4.279104
88,200101,2001,15,31,F-12,56.69551,-160.96471,10130,6.6541120982,29.812330189,4.192896
88,200101,2001,16,10,E-12,56.33694,-160.98241,10130,19.557725765,70.341022491,4.4497505
88,200101,2001,18,10,E-11,56.32192,-161.63699,10130,14.802948658,57.09782629,4.4485056
88,200101,2001,19,31,E-10,56.33381,-162.16389,10130,8.0296955032,34.07127465,4.3144849
88,200101,2001,20,31,F-11,56.65778,-161.61710,10130,18.08243501,45.150755717,2.2590984
88,200101,2001,21,31,F-10,56.66773,-162.14090,10130,5.8729742704,17.861981419,4.4228016
88,200101,2001,22,31,G-10,56.99373,-162.17931,10130,7.9069589557,18.704210677,4.0632562
88,200101,2001,23,10,H-10,57.31710,-162.16690,10130,10.868383773,22.038490382,4.4013904
88,200101,2001,24,10,I-10,57.65869,-162.14439,10130,15.256799401,24.524235508,4.403807
88,200101,2001,25,10,J-10,57.98506,-162.10291,10130,6.6562387413,9.1806767102,4.030204
88,200101,2001,26,10,K-10,58.32886,-162.05070,10130,3.8580714748,3.9889076456,3.760428
88,200101,2001,27,10,L-09,58.64077,-162.71420,10130,0.8271531722,0.9685634335,2.0649138
88,200101,2001,29,10,M-08,59.00154,-163.34390,10130,0,0,4.1508231
88,200101,2001,32,10,N-07,59.34075,-163.99510,10130,0,0,4.1117408
88,200101,2001,33,10,M-07,59.01625,-164.02220,10130,0,0,4.07296
88,200101,2001,34,10,L-07,58.67274,-164.02251,10130,0,0,3.7570326
88,200101,2001,35,10,K-08,58.34117,-163.38220,10130,3.5808257587,4.0221945769,3.7293074
88,200101,2001,36,10,J-08,58.00531,-163.37309,10130,3.8240936898,5.2487560448,4.000948
88,200101,2001,37,10,I-08,57.67767,-163.34610,10130,1.5861614256,2.5419253615,4.3274284
88,200101,2001,38,10,H-08,57.33610,-163.38550,10130,7.1247703689,13.157241448,4.0282
88,200101,2001,39,31,G-08,56.99831,-163.38181,10130,5.7142127786,12.531677295,4.30908
88,200101,2001,40,31,F-08,56.65816,-163.37691,10130,59.413360521,117.73837552,4.4250653
88,200101,2001,41,31,E-08,56.32005,-163.41051,10130,24.138801167,83.696434282,4.00256
88,200101,2001,42,31,D-08,56.00504,-163.40630,10130,15.241193721,93.151578102,4.2618709
88,200101,2001,43,31,C-08,55.66088,-163.40070,10130,26.404668189,108.42609244,4.2886356
88,200101,2001,44,31,B-08,55.33561,-163.43291,10130,139.3930724,594.80561527,3.984495
88,200101,2001,45,31,A-06,55.01152,-164.58580,10130,4.5557169368,8.7914259684,4.5498876
88,200101,2001,46,31,B-06,55.34494,-164.55409,10130,56.083751736,220.09879581,3.257628
88,200101,2001,47,31,C-06,55.63222,-164.57700,10130,42.117164654,164.12984325,4.4233272
88,200101,2001,48,31,D-06,55.98409,-164.60710,10130,8.1399137341,28.564868777,4.656069
88,200101,2001,49,31,D-05,56.00591,-165.19279,10130,9.7887128882,33.936820234,5.097708
88,200101,2001,50,31,E-06,56.33125,-164.58121,10130,8.3442884569,19.35874922,4.494092
88,200101,2001,51,31,F-06,56.67174,-164.60030,10130,0.9020840939,2.2552102348,4.4341764
88,200101,2001,52,31,G-06,56.98787,-164.59309,10130,0.6893752103,1.8285814596,3.281232
88,200101,2001,53,31,H-06,57.31091,-164.62190,10130,3.9526334029,5.5291672709,4.1597584
88,200101,2001,54,10,I-06,57.65732,-164.62280,10130,0.8760756951,2.2957958468,4.355788
88,200101,2001,55,10,J-06,57.99677,-164.60139,10130,0.6702146831,1.1405968059,4.38367
88,200101,2001,56,10,K-06,58.32463,-164.65331,10130,0,0,4.221025
88,200101,2001,57,10,L-06,58.64984,-164.66090,10130,0,0,3.7623884
88,200101,2001,58,10,M-06,58.99213,-164.63879,10130,0,0,3.7800724
88,200101,2001,59,10,N-06,59.33808,-164.65230,10130,0,0,3.991668
88,200101,2001,64,20,N-05,59.35531,-165.25780,10130,0,0,4.34652
88,200101,2001,65,10,M-05,58.99871,-165.29190,10130,0,0,3.8256013
88,200101,2001,66,10,K-04,58.32791,-165.92540,10130,0,0,4.022336
88,200101,2001,67,10,J-04,57.99841,-165.90289,10130,0.4031465022,1.0707742423,3.7356147
88,200101,2001,68,31,I-04,57.68843,-165.86580,10130,0.6287501269,8.6199614171,3.9443332
88,200101,2001,69,31,H-04,57.34940,-165.86031,10130,11.324293805,16.448327352,3.9517696
88,200101,2001,70,50,A-02,54.99483,-166.94010,10130,2.4030177686,14.728173421,6.4502228
88,200101,2001,71,50,A-03,55.00260,-166.36350,10130,16.658623633,86.282105661,5.0184218
88,200101,2001,72,50,A-04,54.99994,-165.78180,10130,4.4500133983,26.448192839,4.7640306
88,200101,2001,73,50,B-04,55.33540,-165.78200,10130,12.067793849,64.705605177,5.0382034
88,200101,2001,74,50,C-04,55.66467,-165.79691,10130,13.465510787,75.11230236,4.7528832
88,200101,2001,75,31,D-04,55.99662,-165.80200,10130,60.755206895,244.17806962,5.1847408
88,200101,2001,76,31,E-04,56.31428,-165.80640,10130,5.7187333143,17.884038728,4.8087572
88,200101,2001,77,31,F-04,56.65183,-165.85410,10130,0.2681146777,1.089897064,4.5875892
88,200101,2001,78,31,G-04,56.99606,-165.84740,10130,13.127740267,24.046901076,4.2832962
88,200101,2001,79,50,C-02,55.66495,-166.97980,10130,21.888834316,89.926116703,4.8929056
88,200101,2001,80,50,D-02,56.00276,-167.01050,10130,26.827106124,103.46151871,4.9390344
88,200101,2001,81,50,E-02,56.34202,-167.03700,10130,17.880423877,51.267020283,4.759395
88,200101,2001,82,31,F-02,56.66549,-167.07590,10130,5.6465503276,12.918307023,4.7993905
88,200101,2001,83,31,G-02,56.98767,-167.08580,10130,39.046251376,55.793266747,4.4270575
88,200101,2001,84,31,H-02,57.33140,-167.09090,10130,0.7998096641,55.986676488,4.2510114
88,200101,2001,85,31,I-02,57.66441,-167.12939,10130,2.4083990659,7.606471586,4.206944
88,200101,2001,86,31,J-02,57.98997,-167.15730,10130,1.6208285072,3.4997016854,4.2860796
88,200101,2001,87,20,K-02,58.31016,-167.20351,10130,1.8218694974,3.279466002,3.96406
88,200101,2001,88,20,L-02,58.65284,-167.21140,10130,0,0,4.2819072
88,200101,2001,89,20,M-02,58.99850,-167.21610,10130,0.1235793887,0.6087654617,3.2853375
88,200101,2001,90,20,M-01,58.99816,-167.88350,10130,0,0,4.4566716
88,200101,2001,91,20,N-02,59.32064,-167.28481,10130,0,0,3.878074
88,200101,2001,92,20,O-02,59.64545,-167.29860,10130,0,0,4.3740274
88,200101,2001,93,20,Q-18,60.31614,-168.73100,10130,0,0,3.8004809
88,200101,2001,94,20,P-18,60.01191,-168.67290,10130,0.1674600535,0.2560551276,3.905409
88,200101,2001,95,20,O-18,59.67318,-168.61501,10130,0,0,3.7731916
88,200101,2001,96,20,N-18,59.34680,-168.57483,10130,0.2373575165,0.5228139131,3.8254529
88,200101,2001,97,20,M-18,59.00568,-168.54610,10130,0,0,3.9239964
88,200101,2001,98,20,L-18,58.67552,-168.54469,10130,1.8235230209,3.7593245346,3.9900785
88,200101,2001,99,41,K-18,58.33521,-168.46890,10130,0.3044555168,4.9181275789,4.2699177
88,200101,2001,100,42,J-18,57.99590,-168.43550,10130,0.490712906,3.3430562942,4.1877847
88,200101,2001,101,42,JI1918,57.85358,-168.71111,10130,0.2651644889,3.5608481048,4.2124796
88,200101,2001,102,42,I-18,57.66729,-168.41969,10130,4.0909346538,9.7933680144,4.0843967
88,200101,2001,103,42,IH1918,57.50251,-168.74319,10130,3.0417270932,8.9103938901,4.2646824
88,200101,2001,104,32,H-18,57.34195,-168.37241,10130,0.56808789,1.5294673962,4.5767566
88,200101,2001,105,32,HG1918,57.17139,-168.65260,10130,0.8522996643,1.4915244125,4.693185
88,200101,2001,106,32,G-18,56.99804,-168.33440,10130,17.434954117,27.249651663,4.146842
88,200101,2001,107,32,GF1918,56.84299,-168.61070,10130,1.0232452674,2.0464905348,3.4204898
88,200101,2001,108,50,C-18,55.64305,-168.18719,10130,10.371306655,48.691580542,4.1074863
88,200101,2001,109,50,D-18,56.00330,-168.22450,10130,8.0825787037,19.862298031,5.0850108
88,200101,2001,110,50,E-18,56.32918,-168.23511,10130,3.06032233,7.3869849346,4.738063
88,200101,2001,111,50,F-18,56.66459,-168.27319,10130,3.6030967531,8.2480528084,4.607148
88,200101,2001,112,32,F-19,56.66846,-168.90410,10130,1.7246126584,4.8970482892,4.6967068
88,200101,2001,113,32,F-20,56.66693,-169.52150,10130,0,0,4.388433
88,200101,2001,114,42,GF2120,56.83201,-169.84801,10130,11.951935539,20.805246251,4.4219616
88,200101,2001,115,42,G-20,57.00051,-169.56970,10130,0,0,4.3487996
88,200101,2001,116,42,HG2120,57.15720,-169.87511,10130,0,0,4.1303892
88,200101,2001,117,42,H-20,57.31887,-169.58411,10130,0.0068103485,0.6810348524,4.4050609
88,200101,2001,118,42,IH2120,57.50031,-170.01160,10130,0.5633280566,1.8401896499,4.347378
88,200101,2001,119,42,I-20,57.65617,-169.67450,10130,1.3083061028,3.3262019563,4.509648
88,200101,2001,120,42,JI2120,57.83587,-170.00900,10130,0.0739536176,1.7777311933,2.8125737
88,200101,2001,121,42,J-20,57.98507,-169.70061,10130,0.0062834312,0.4488165157,4.456164
88,200101,2001,122,41,K-20,58.32115,-169.73061,10130,1.7160228677,3.5061123591,4.563459
88,200101,2001,123,41,L-20,58.65572,-169.80000,10130,0.3225461015,0.645092203,4.650498
88,200101,2001,124,41,M-20,58.98468,-169.82280,10130,0.2724474216,0.839591438,4.764222
88,200101,2001,124,41,M-20,58.98468,-169.82280,10130,0.5037548628,1.259387157,4.764222
88,200101,2001,125,41,N-20,59.31842,-169.86571,10130,0.0580200929,0.7559621221,5.2912704
88,200101,2001,125,41,N-20,59.31842,-169.86571,10130,0.3730673072,1.1339431831,5.2912704
88,200101,2001,126,41,O-20,59.65423,-169.91600,10130,4.3207692154,11.402058153,4.911394
88,200101,2001,127,41,P-20,59.99530,-169.95869,10130,0.8702175544,2.8267936549,4.59885
88,200101,2001,128,20,Q-20,60.31779,-170.03700,10130,0.2239718572,0.9049367967,4.4201982
88,200101,2001,135,41,S-22,60.98843,-171.52670,10130,0.2789135758,1.673481455,5.37801
88,200101,2001,136,41,R-22,60.67881,-171.48190,10130,5.4403798508,12.789664912,5.2386048
88,200101,2001,137,41,Q-22,60.35248,-171.34210,10130,9.2522802104,20.355559278,5.158296
88,200101,2001,138,41,P-22,59.99983,-171.33250,10130,4.9176794937,15.210254181,4.4049231
88,200101,2001,139,41,O-22,59.67821,-171.25290,10130,5.2420100573,10.568124774,4.54196
88,200101,2001,140,41,N-22,59.34354,-171.18550,10130,0.5166858121,2.2871404158,4.8094992
88,200101,2001,140,41,N-22,59.34354,-171.18550,10130,0.7749247572,2.9109059837,4.8094992
88,200101,2001,141,41,M-22,59.01332,-171.11760,10130,0,0,4.6727856
88,200101,2001,142,41,L-22,58.67683,-171.08267,10130,8.9666471913,13.861483581,4.6171104
88,200101,2001,143,42,J-22,58.01359,-170.97639,10130,25.544221595,55.774360988,4.5899226
88,200101,2001,144,42,I-22,57.67403,-170.89211,10130,34.542041488,67.191485351,4.4499686
88,200101,2001,145,42,H-22,57.34429,-170.84590,10130,29.918148915,60.156445489,4.8540102
88,200101,2001,146,42,G-22,57.00180,-170.77200,10130,6.078311207,12.323723753,4.787514
88,200101,2001,148,61,G-23,57.00430,-171.41830,10130,3.6416333852,23.748002737,4.8846213
88,200101,2001,149,61,G-24,56.99989,-172.01740,10130,1.1370652298,13.196114853,4.5467928
88,200101,2001,150,61,G-25,56.99847,-172.67281,10130,14.333445848,73.173871025,4.8651246
88,200101,2001,151,61,H-25,57.29436,-172.70970,10130,16.7402928,66.165520415,4.8061286
88,200101,2001,152,61,H-24,57.32735,-172.09489,10130,1.0631081668,7.4216985231,4.9853817
88,200101,2001,153,61,I-24,57.65458,-172.16440,10130,6.4985821303,27.049460875,4.9169187
88,200101,2001,154,61,I-25,57.67249,-172.78191,10130,17.340242051,62.709646957,4.879632
88,200101,2001,155,61,J-24,57.98871,-172.25301,10130,33.722413021,89.688348006,2.4640882
88,200101,2001,156,61,K-24,58.32204,-172.28951,10130,8.0894460457,30.809282837,4.4791695
88,200101,2001,157,61,L-24,58.64870,-172.37820,10130,24.878206287,73.383883633,4.6740508
88,200101,2001,158,41,M-24,58.98631,-172.43140,10130,13.335601931,45.341584867,4.8300032
88,200101,2001,159,43,N-24,59.32035,-172.49640,10130,2.2785131931,16.534343525,4.9593744
88,200101,2001,159,43,N-24,59.32035,-172.49640,10130,0.0891241444,0.604915007,4.9593744
88,200101,2001,160,43,ON2524,59.49446,-172.86050,10130,11.301244079,21.556076668,4.778235
88,200101,2001,160,43,ON2524,59.49446,-172.86050,10130,0.276252633,1.4649760843,4.778235
88,200101,2001,161,43,O-24,59.65464,-172.56830,10130,6.9675314009,16.916103064,4.7292216
88,200101,2001,161,43,O-24,59.65464,-172.56830,10130,0.9350375969,2.5374154597,4.7292216
